ticker,name,market,market_cap
484870,엠앤씨솔루션,KOSPI,1056360060000
082270,젬백스,KOSDAQ,1053607031400
033240,자화전자,KOSPI,1051107672300
003470,유안타증권,KOSPI,1047882024000
253450,스튜디오드래곤,KOSDAQ,1047538655300
192400,쿠쿠홀딩스,KOSPI,1047306348250
358570,지아이이노베이션,KOSDAQ,1043858562500
006110,삼아알미늄,KOSPI,1040493704000
050890,쏠리드,KOSDAQ,1039544296740
066575,LG전자우,KOSPI,1036315317600
171090,선익시스템,KOSDAQ,1035519165000
285130,SK케미칼,KOSPI,1027546700400
057050,현대홈쇼핑,KOSPI,1018800000000
108320,LX세미콘,KOSPI,1018145180000
137310,에스디바이오센서,KOSPI,1016707438840
121600,나노신소재,KOSDAQ,1014605614800
036530,SNT홀딩스,KOSPI,1012471320600
009155,삼성전기우,KOSPI,1011630432000
122870,와이지엔터테인먼트,KOSDAQ,1009316646000
365340,성일하이텍,KOSDAQ,1008816022200
071055,한국금융지주우,KOSPI,1008204997100
056080,유진로봇,KOSDAQ,999698850800
074600,원익QnC,KOSDAQ,995000800000
003030,세아제강지주,KOSPI,993997680000
0011T0,채비,KOSDAQ,989508672000
174900,앱클론,KOSDAQ,979338816500
006120,SK디스커버리,KOSPI,973428680900
006730,서부T&D,KOSDAQ,971956037310
348370,엔켐,KOSDAQ,970656989900
046890,서울반도체,KOSDAQ,962622154000
00088K,한화3우B,KOSPI,960519829500
476060,온코닉테라퓨틱스,KOSDAQ,953866600000
003160,디아이,KOSPI,940975000000
079900,전진건설로봇,KOSPI,935382134500
002020,코오롱,KOSPI,929352960000
064960,SNT모티브,KOSPI,928909520000
248070,솔루엠,KOSPI,927634978400
025540,한국단자,KOSPI,924511000000
036810,에프에스티,KOSDAQ,920116032500
336370,솔루스첨단소재,KOSPI,919145032960
004490,세방전지,KOSPI,914760000000
053610,프로텍,KOSDAQ,904200000000
030190,NICE평가정보,KOSPI,901346363100
083450,GST,KOSDAQ,893855000000
071320,지역난방공사,KOSPI,885773916000
032190,다우데이타,KOSDAQ,882815000000
372320,큐로셀,KOSDAQ,882474044200
003620,KG모빌리티,KOSPI,877295243520
033500,동성화인텍,KOSDAQ,869695326000
241710,코스메카코리아,KOSDAQ,865080000000
356860,티엘비,KOSDAQ,860355125000
005090,SGC에너지,KOSPI,860237180100
252990,샘씨엔에스,KOSDAQ,858707097140
003850,보령,KOSPI,852724837580
112040,위메이드,KOSDAQ,847014650850
249420,일동제약,KOSPI,838413678000
005880,대한해운,KOSPI,837529347300
077360,덕산하이메탈,KOSDAQ,834223356720
009520,포스코엠텍,KOSDAQ,829522643760
102710,이엔에프테크놀로지,KOSDAQ,827265704400
425420,티에프이,KOSDAQ,827261127000
011930,신성이엔지,KOSPI,822363363245
253590,네오셈,KOSDAQ,819037291880
079160,CJ CGV,KOSPI,817148991015
399720,가온칩스,KOSDAQ,816669568000
389470,인벤티지랩,KOSDAQ,816554872500
317450,명인제약,KOSPI,814680000000
014820,동원시스템즈,KOSPI,814655024200
00104K,CJ4우(전환),KOSPI,811490304000
010780,아이에스동서,KOSPI,805992259200
348340,뉴로메카,KOSDAQ,801067384800
084110,휴온스글로벌,KOSDAQ,798834137200
327260,RF머트리얼즈,KOSDAQ,792596095500
052400,코나아이,KOSDAQ,792243030400
214320,이노션,KOSPI,792000000000
060250,NHN KCP,KOSDAQ,789156006150
089890,코세스,KOSDAQ,786127198800
225570,넥슨게임즈,KOSDAQ,781101663640
368770,파이버프로,KOSDAQ,773716998750
000370,한화손해보험,KOSPI,772811617300
069260,TKG휴켐스,KOSPI,772196527320
086900,메디톡스,KOSDAQ,769991433500
102940,코오롱생명과학,KOSDAQ,767109335800
376300,디어유,KOSDAQ,765563593500
460860,동국제강,KOSPI,763467381630
214430,아이쓰리시스템,KOSDAQ,759950360000
278280,천보,KOSDAQ,759045720600
001270,부국증권,KOSPI,757001678000
059090,미코,KOSDAQ,756890021700
486990,노타,KOSDAQ,756723853500
178920,PI첨단소재,KOSPI,756182791500
161000,애경케미칼,KOSPI,755514450770
007700,F&F홀딩스,KOSPI,750995846400
199800,툴젠,KOSDAQ,750984721500
475960,토모큐브,KOSDAQ,746786689200
114090,GKL,KOSPI,745979380200
017940,E1,KOSPI,742938000000
033640,네패스,KOSDAQ,737894464000
293940,신한알파리츠,KOSPI,731687744150
348210,넥스틴,KOSDAQ,730247248500
024850,HLB이노베이션,KOSDAQ,727107843000
001060,JW중외제약,KOSPI,726521016000
002350,넥센타이어,KOSPI,725672326110
093050,LF,KOSPI,725152000000
002840,미원상사,KOSPI,721050000000
493280,아이엠바이오로직스,KOSDAQ,719476732800
041960,코미팜,KOSDAQ,718176731400
001680,대상,KOSPI,717214117500
015750,성우하이텍,KOSDAQ,711200000000
090360,로보스타,KOSDAQ,710775000000
031330,에스에이엠티,KOSDAQ,706965123690
460930,현대힘스,KOSDAQ,706662352900
200710,에이디테크놀로지,KOSDAQ,704062966100
016380,KG스틸,KOSPI,703062545910
053800,안랩,KOSDAQ,702082528600
058650,세아홀딩스,KOSPI,700038202800
001820,삼화콘덴서,KOSPI,698544000000
009900,명신산업,KOSPI,697852768900
217590,티엠씨,KOSPI,697527813750
094800,맵스리얼티,KOSPI,695329139190
005180,빙그레,KOSPI,695177325000
003280,흥아해운,KOSPI,694827958110
383800,LX홀딩스,KOSPI,694154279000
002240,고려제강,KOSPI,693900000000
025980,아난티,KOSDAQ,686944989400
272290,이녹스첨단소재,KOSDAQ,683856558700
005420,코스모화학,KOSPI,681746047000
060280,큐렉소,KOSDAQ,679961339200
001500,현대차증권,KOSPI,678308492680
067160,SOOP,KOSDAQ,671294392800
033160,엠케이전자,KOSDAQ,671113854000
383310,에코프로에이치엔,KOSDAQ,669100330800
271940,일진하이솔루스,KOSPI,663805113200
002960,한국쉘석유,KOSPI,661700000000
393890,더블유씨피,KOSDAQ,660618170880
104830,원익머트리얼즈,KOSDAQ,659398400000
000640,동아쏘시오홀딩스,KOSPI,659114393300
010820,퍼스텍,KOSPI,658421163000
005250,녹십자홀딩스,KOSPI,656513811600
000400,롯데손해보험,KOSPI,656361316800
336570,원텍,KOSDAQ,655730328720
130660,한전산업,KOSPI,655260000000
448900,한국피아이엠,KOSDAQ,654219018900
005810,풍산홀딩스,KOSPI,652382463000
039130,하나투어,KOSPI,648253654200
354320,알멕,KOSDAQ,641694652400
014830,유니드,KOSPI,641568480000
008730,율촌화학,KOSPI,638600000000
001570,금양,KOSPI,633275240400
089010,켐트로닉스,KOSDAQ,627199009800
125490,한라캐스트,KOSDAQ,625285289760
101930,인화정공,KOSDAQ,624142823200
003000,부광약품,KOSPI,623560720720
001530,DI동일,KOSPI,622504411050
187660,페니트리움바이오,KOSDAQ,621776696130
006380,카프로,KOSPI,618539985360
468530,프로티나,KOSDAQ,616986672000
019170,신풍제약,KOSPI,612772522180
268280,미원에스씨,KOSPI,612500000000
042000,카페24,KOSDAQ,608751655400
099190,아이센스,KOSDAQ,608467750800
107640,한중엔시에스,KOSDAQ,608257876600
119850,지엔씨에너지,KOSDAQ,602852514850
003545,대신증권우,KOSPI,597042507900
020000,한섬,KOSPI,595722182850
452260,한화갤러리아,KOSPI,595149002700
006910,보성파워텍,KOSDAQ,593488273920
018290,브이티,KOSDAQ,592613572480
036620,감성코퍼레이션,KOSDAQ,590989624630
019210,와이지-원,KOSDAQ,587660902400
025900,동화기업,KOSDAQ,586464506000
017900,광전자,KOSPI,585811443930
403550,쏘카,KOSPI,584914274620
009410,태영건설,KOSPI,583276552880
025860,남해화학,KOSPI,583229616820
122640,예스티,KOSDAQ,580715131200
039440,에스티아이,KOSDAQ,579963557800
016610,DB증권,KOSPI,579817673740
006405,삼성SDI우,KOSPI,572735184000
047920,HLB제약,KOSDAQ,567428858800
105840,우진,KOSPI,566544643500
448730,삼성FN리츠,KOSPI,565420500000
0120G0,삼양바이오팜,KOSPI,563638946000
045100,한양이엔지,KOSDAQ,562625000000
005389,현대차3우B,KOSPI,562079658000
287840,인투셀,KOSDAQ,558065814000
002030,아세아,KOSPI,557948892000
064260,다날,KOSDAQ,554481199810
168360,펨트론,KOSDAQ,549237727200
284740,쿠쿠홈시스,KOSPI,547470852000
025320,시노펙스,KOSDAQ,547397747820
041190,우리기술투자,KOSDAQ,545160000000
000070,삼양홀딩스,KOSPI,541870731800
001200,유진투자증권,KOSPI,541483276620
003300,한일홀딩스,KOSPI,541117114200
488900,비츠로넥스텍,KOSDAQ,540990190810
101160,월덱스,KOSDAQ,540735020750
394280,오픈엣지테크놀로지,KOSDAQ,538786538500
453340,현대그린푸드,KOSPI,537581690640
484590,삼양컴텍,KOSDAQ,537384268000
381970,케이카,KOSPI,537029328000
034310,NICE,KOSPI,536286920630
950210,프레스티지바이오파마,KOSPI,535456741050
004690,삼천리,KOSPI,535312285200
037460,삼지전자,KOSDAQ,533615669400
211050,인카금융서비스,KOSDAQ,533032768740
092790,넥스틸,KOSPI,527840600000
098070,한텍,KOSDAQ,526029969300
016590,신대양제지,KOSPI,525886551000
008060,대덕,KOSPI,520930181700
377740,바이오노트,KOSPI,520637705280
031430,신세계인터내셔날,KOSPI,520241820000
424870,이뮨온시아,KOSDAQ,519803164710
013030,하이록코리아,KOSDAQ,519563557600
002710,TCC스틸,KOSPI,517196241810
251970,펌텍코리아,KOSDAQ,513360000000
005945,NH투자증권우,KOSPI,513290329600
090435,아모레퍼시픽우,KOSPI,512582646500
117730,티로보틱스,KOSDAQ,512067576100
015860,일진홀딩스,KOSPI,509266024560
290550,디케이티,KOSDAQ,509031303500
067630,HLB생명과학,KOSDAQ,509003717150
093320,케이아이엔엑스,KOSDAQ,508984000000
000157,두산2우B,KOSPI,503673432000
058430,포스코스틸리온,KOSPI,503400000000
306200,세아제강,KOSPI,503159620000
027410,BGF,KOSPI,501555984840
079370,제우스,KOSDAQ,499683708900
101730,위메이드맥스,KOSDAQ,498629551700
340570,티앤엘,KOSDAQ,497433600000
069540,빛과전자,KOSDAQ,497339818120
145990,삼양사,KOSPI,497108241800
230360,에코마케팅,KOSDAQ,495980128000
030520,한글과컴퓨터,KOSDAQ,492057790400
078130,국일제지,KOSDAQ,491548959756
317330,덕산테코피아,KOSDAQ,491438016000
215200,메가스터디교육,KOSDAQ,491311238400
064820,케이프,KOSDAQ,489443009900
389650,넥스트바이오메디컬,KOSDAQ,488131217000
126720,수산인더스트리,KOSPI,486438300000
029530,신도리코,KOSPI,485300663550
114810,한솔아이원스,KOSDAQ,484368367560
215600,신라젠,KOSDAQ,484244706180
170920,엘티씨,KOSDAQ,483836970800
034950,한국기업평가,KOSDAQ,482656638200
138080,오이솔루션,KOSDAQ,479019234600
092870,엑시콘,KOSDAQ,478964249900
006220,제주은행,KOSPI,477017789340
095660,네오위즈,KOSDAQ,476002098000
001390,KG케미칼,KOSPI,475337522100
0082N0,카나프테라퓨틱스,KOSDAQ,473964066000
078350,한양디지텍,KOSDAQ,471813622900
110990,디아이티,KOSDAQ,471555000000
206650,유바이오로직스,KOSDAQ,470058329600
017810,풀무원,KOSPI,468882666600
344820,KCC글라스,KOSPI,467936001600
0001A0,덕양에너젠,KOSDAQ,466570289900
308430,셀비온,KOSDAQ,465142237500
192650,드림텍,KOSPI,462816875290
455900,엔젤로보틱스,KOSDAQ,462750425850
105630,한세실업,KOSPI,461600000000
330860,네패스아크,KOSDAQ,461166103250
145720,덴티움,KOSPI,459653390300
004700,조광피혁,KOSPI,458790522000
357120,코람코라이프인프라리츠,KOSPI,456016133490
091700,파트론,KOSDAQ,455400000000
180400,DXVX,KOSDAQ,455236123000
080580,오킨스전자,KOSDAQ,453814930800
241520,DSC인베스트먼트,KOSDAQ,453796000000
072710,농심홀딩스,KOSPI,452648304000
234340,헥토파이낸셜,KOSDAQ,449156590400
304360,에스바이오메딕스,KOSDAQ,447103120800
042370,비츠로테크,KOSDAQ,444090423750
089980,상아프론테크,KOSDAQ,438899065650
015360,INVENI,KOSPI,437907500000
084010,대한제강,KOSPI,435144405360
078020,LS증권,KOSDAQ,434972529600
389260,대명에너지,KOSDAQ,434470881250
010690,화신,KOSPI,433013084000
441270,파인엠텍,KOSDAQ,432780315360
378340,필에너지,KOSDAQ,431858878540
029460,케이씨,KOSPI,431453945250
170900,동아에스티,KOSPI,430942381700
389500,에스비비테크,KOSDAQ,430607420900
376270,HEM파마,KOSDAQ,429733982600
194370,제이에스코퍼레이션,KOSPI,429157850820
394800,쓰리빌리언,KOSDAQ,429097540760
036170,에이치엠넥스,KOSDAQ,428945725740
005610,삼립,KOSPI,428861747300
419530,SAMG엔터,KOSDAQ,428651008500
183190,아세아시멘트,KOSPI,428220400440
089590,제주항공,KOSPI,428203630350
450950,아스테라시스,KOSDAQ,427825721040
025770,한국정보통신,KOSDAQ,427613574820
228760,지노믹트리,KOSDAQ,426335314300
017860,DS단석,KOSPI,426219336000
452280,한선엔지니어링,KOSDAQ,423421240000
482630,삼양엔씨켐,KOSDAQ,422881569600
001250,GS글로벌,KOSPI,421747534040
0088M0,메쥬,KOSDAQ,421456637500
069080,웹젠,KOSDAQ,420746749440
417310,코람코더원리츠,KOSPI,419756000000
042520,한스바이오메드,KOSDAQ,419284189800
204620,글로벌텍스프리,KOSDAQ,418888646800
016800,퍼시스,KOSPI,412850000000
009290,광동제약,KOSPI,411844412160
220100,퓨쳐켐,KOSDAQ,411318882800
011760,현대코퍼레이션,KOSPI,408775049400
243840,신흥에스이씨,KOSDAQ,406789379250
160980,싸이맥스,KOSDAQ,406381839600
352480,씨앤씨인터내셔널,KOSDAQ,404808059700
179900,유티아이,KOSDAQ,404713925400
012030,DB,KOSPI,404359605330
079940,가비아,KOSDAQ,403291554200
034830,한국토지신탁,KOSPI,403225300310
356680,엑스게이트,KOSDAQ,402177802280
298830,슈어소프트테크,KOSDAQ,400938742500
114190,강원에너지,KOSDAQ,400466172540
097520,엠씨넥스,KOSPI,400234500000
073490,LIG아큐버,KOSDAQ,399962299600
049630,재영솔루텍,KOSDAQ,399789655200
0008Z0,에스엔시스,KOSDAQ,399166657200
041830,인바디,KOSDAQ,397686019000
355150,코스텍시스,KOSDAQ,397664850000
084990,헬릭스미스,KOSDAQ,397319910140
200670,휴메딕스,KOSDAQ,396978025500
459510,나우로보틱스,KOSDAQ,396489570100
092190,서울바이오시스,KOSDAQ,396302829120
064290,인텍플러스,KOSDAQ,396210029600
494120,큐리오시스,KOSDAQ,396057064000
078340,컴투스,KOSDAQ,395990500750
060980,HL홀딩스,KOSPI,394475902150
265520,AP시스템,KOSDAQ,394331510200
321550,티움바이오,KOSDAQ,394168923900
046120,오르비텍,KOSDAQ,393738685790
018250,애경산업,KOSPI,393508031500
478340,나라스페이스테크놀로지,KOSDAQ,393295453100
230240,에치에프알,KOSDAQ,392615500000
026890,스틱인베스트먼트,KOSPI,392360870440
036890,진성티이씨,KOSDAQ,392180689400
041920,메디아나,KOSDAQ,390562683000
365270,큐라클,KOSDAQ,390257274800
094360,칩스앤미디어,KOSDAQ,389562017240
236200,슈프리마,KOSDAQ,389166553800
078520,에이블씨엔씨,KOSPI,388131282120
086390,유니테스트,KOSDAQ,388022553360
007690,국도화학,KOSPI,387102777600
104700,한국철강,KOSPI,386370000000
084850,아이티엠반도체,KOSDAQ,385156219320
092230,KPX홀딩스,KOSPI,384442786000
003720,삼영,KOSPI,383860000000
009160,SIMPAC,KOSPI,383727582160
199820,제일일렉트릭,KOSDAQ,383517200000
005010,휴스틸,KOSPI,383202671500
001940,KISCO홀딩스,KOSPI,382762260000
0015G0,그린광학,KOSDAQ,382673090700
091810,트리니티항공,KOSPI,381996773625
200880,서연이화,KOSPI,381371246070
332570,PS일렉트로닉스,KOSDAQ,380956037020
004430,송원산업,KOSPI,380400000000
003800,에이스침대,KOSDAQ,379832500000
475400,씨메스로보틱스,KOSDAQ,378545196400
005720,넥센,KOSPI,378316634400
217730,강스템바이오텍,KOSDAQ,375746325255
144510,지씨셀,KOSDAQ,375258170000
002810,삼영무역,KOSPI,374879044400
093520,매커스,KOSDAQ,373905628800
035890,서희건설,KOSDAQ,372979125711
241770,메카로,KOSDAQ,372031360000
448280,에코아이,KOSDAQ,371574357660
318060,그래피,KOSDAQ,369442196400
011500,한농화성,KOSPI,369034191200
092220,KEC,KOSPI,369002653158
126560,현대퓨처넷,KOSPI,368628851025
418550,제이오,KOSDAQ,366922532580
065680,우주일렉트로,KOSDAQ,366846698700
200470,에이팩트,KOSDAQ,366432104450
425040,티이엠씨,KOSDAQ,366007047120
046970,우리로,KOSDAQ,365938741650
001750,한양증권,KOSPI,364672499100
001230,동국홀딩스,KOSPI,362525506200
014940,오리엔탈정공,KOSDAQ,361854868340
065660,안트로젠,KOSDAQ,360219600000
053030,바이넥스,KOSDAQ,360179751760
085910,네오티스,KOSDAQ,359518304400
092460,한라IMS,KOSDAQ,358447796000
002310,아세아제지,KOSPI,356623570400
099430,바이오플러스,KOSDAQ,356283373160
451760,컨텍,KOSDAQ,355865175000
432720,퀄리타스반도체,KOSDAQ,354623130600
091580,상신이디피,KOSDAQ,354530625400
108860,셀바스AI,KOSDAQ,353660340600
088800,에이스테크,KOSDAQ,353370111120
000680,LS네트웍스,KOSPI,352643496600
036200,유니셈,KOSDAQ,352638564500
035810,이지홀딩스,KOSDAQ,352258370100
151860,KG에코솔루션,KOSDAQ,350358094720
136480,하림,KOSDAQ,349960968090
286940,롯데이노베이트,KOSPI,349488377700
452430,사피엔반도체,KOSDAQ,349266955000
058970,엠로,KOSDAQ,349248930500
394420,리센스메디컬,KOSDAQ,347209536000
314930,바이오다인,KOSDAQ,347049440980
402490,그린리소스,KOSDAQ,346781531200
389020,자람테크놀로지,KOSDAQ,346524776000
084690,대상홀딩스,KOSPI,345467612520
101360,에코앤드림,KOSDAQ,342916277920
051500,CJ프레시웨이,KOSDAQ,341901676800
043150,바텍,KOSDAQ,341647888000
474650,링크솔루션,KOSDAQ,341378155800
462350,이노스페이스,KOSDAQ,341202623700
200130,콜마비앤에이치,KOSDAQ,340338006060
338840,와이바이오로직스,KOSDAQ,338066982000
254490,미래반도체,KOSDAQ,337127300000
472850,폰드그룹,KOSDAQ,336794164200
024720,콜마홀딩스,KOSPI,336446300790
018000,유니슨,KOSDAQ,335442334604
416180,신성에스티,KOSDAQ,335375763800
094480,갤럭시아머니트리,KOSDAQ,334238219760
002900,TYM,KOSPI,333270000000
060720,KH바텍,KOSDAQ,332194511260
001340,PKC,KOSPI,329251923310
900140,엘브이엠씨홀딩스,KOSPI,328895215264
272450,진에어,KOSPI,327816000000
251370,와이엠티,KOSDAQ,327490743870
445090,에이직랜드,KOSDAQ,327223457100
092730,네오팜,KOSDAQ,326970975600
094820,일진파워,KOSDAQ,326454049850
052710,아모텍,KOSDAQ,325916930700
037270,YG PLUS,KOSPI,325318492100
061970,LB세미콘,KOSDAQ,325264833600
123890,한국자산신탁,KOSPI,324902773530
108670,LX하우시스,KOSPI,323732887000
017390,서울가스,KOSPI,323730000000
003520,영진약품,KOSPI,323720133870
322310,오로스테크놀로지,KOSDAQ,323145699000
095500,미래나노텍,KOSDAQ,323124189580
054210,이랜텍,KOSDAQ,322462927500
215000,골프존,KOSDAQ,321928789500
272110,케이엔제이,KOSDAQ,321818339500
067390,아스트,KOSDAQ,321597857094
033270,유나이티드제약,KOSPI,321397655000
009470,삼화전기,KOSPI,320770270000
045390,대아티아이,KOSDAQ,320653865350
128820,대성산업,KOSPI,320267184240
049070,인탑스,KOSDAQ,320264000000
096760,JW홀딩스,KOSPI,316398751760
243070,휴온스,KOSDAQ,316263156000
023410,유진기업,KOSDAQ,315814875355
003920,남양유업,KOSPI,315600000000
035600,KG이니시스,KOSDAQ,315498269300
001460,BYC,KOSPI,314805960000
088260,이리츠코크렙,KOSPI,314490994350
900290,GRT,KOSDAQ,313698000000
051370,인터플렉스,KOSDAQ,313521223680
456010,아이씨티케이,KOSDAQ,313486807700
115450,HLB테라퓨틱스,KOSDAQ,312687784770
357550,석경에이티,KOSDAQ,312026000000
0007C0,아크릴,KOSDAQ,311576571200
098120,마이크로컨텍솔,KOSDAQ,310897448400
086820,바이오솔루션,KOSDAQ,310829779150
064850,에프앤가이드,KOSDAQ,310361030400
475560,더본코리아,KOSPI,309904573000
382900,범한퓨얼셀,KOSDAQ,308825250000
003200,일신방직,KOSPI,307204800000
005680,삼영전자,KOSPI,307200000000
053690,한미글로벌,KOSPI,306811400000
023760,한국캐피탈,KOSDAQ,306772507872
037710,광주신세계,KOSPI,306351815000
004360,세방,KOSPI,304511555790
226590,엠디바이스,KOSDAQ,303508883200
003120,일성아이에스,KOSPI,302575000000
099440,스맥,KOSDAQ,302318235420
054950,제이브이엠,KOSDAQ,302247300000
002320,한진,KOSPI,301371522720
294570,쿠콘,KOSDAQ,301238200200
484810,티엑스알로보틱스,KOSDAQ,300520296750
003960,사조대림,KOSPI,300136294250
017890,한국알콜,KOSDAQ,299318229420
108380,대양전기공업,KOSDAQ,298500789600
011690,와이투솔루션,KOSPI,298406723220
006805,미래에셋증권우,KOSPI,297702112500
274090,켄코아에어로스페이스,KOSDAQ,297107344950
221800,지구홀딩스,KOSDAQ,296242650500
012210,삼미금속,KOSDAQ,296041440080
044450,KSS해운,KOSPI,295960981600
125020,티씨머티리얼즈,KOSDAQ,295374976500
144960,뉴파워프라즈마,KOSDAQ,295362138240
092200,디아이씨,KOSPI,295164238710
035510,신세계 I&C,KOSPI,294996990000
034120,SBS,KOSPI,294964684200
304100,솔트룩스,KOSDAQ,294696207000
138610,나이벡,KOSDAQ,294425838700
000320,노루홀딩스,KOSPI,293734437100
005950,이수화학,KOSPI,292654100970
241590,화승엔터프라이즈,KOSPI,292646203080
000490,대동,KOSPI,292016142450
003070,코오롱글로벌,KOSPI,291104330550
001780,알루코,KOSPI,290974546660
464080,에스오에스랩,KOSDAQ,290921599450
334890,이지스밸류플러스리츠,KOSPI,290642738355
138360,앤로보틱스,KOSDAQ,290258791940
255220,SG,KOSDAQ,289794933790
372170,윤성에프앤씨,KOSDAQ,289639442400
382800,지앤비에스 에코,KOSDAQ,289344162690
219130,타이거일렉,KOSDAQ,288878767500
474170,루미르,KOSDAQ,288824852160
199430,케이엔알시스템,KOSDAQ,288630713700
013890,지누스,KOSPI,287306576160
000650,천일고속,KOSPI,287273220000
361390,제노코,KOSDAQ,285847619450
377190,디앤디플랫폼리츠,KOSPI,284206000000
112290,와이씨켐,KOSDAQ,284106314500
000540,흥국화재,KOSPI,283631277675
289930,웨이비스,KOSDAQ,282512517000
404990,신한서부티엔디리츠,KOSPI,282426478105
134380,미원화학,KOSPI,281946157600
083310,엘오티베큠,KOSDAQ,281932822390
036800,나이스정보통신,KOSDAQ,280500000000
004980,성신양회,KOSPI,280218714390
012860,모베이스전자,KOSDAQ,279751805740
02826K,삼성물산우B,KOSPI,279282377000
267980,매일유업,KOSDAQ,278190059400
018310,삼목에스폼,KOSDAQ,276948000000
000050,경방,KOSPI,276894227000
005710,대원산업,KOSDAQ,276318504000
004310,현대약품,KOSPI,275840000000
043370,피에이치에이,KOSDAQ,275100000000
126700,하이비젼시스템,KOSDAQ,274785439680
194480,데브시스터즈,KOSDAQ,274725247500
488280,에스투더블유,KOSDAQ,274080873700
067080,대화제약,KOSDAQ,274037088000
092070,디엔에프,KOSDAQ,273674441700
417840,저스템,KOSDAQ,273553647170
388050,지투파워,KOSDAQ,273344874570
053300,한국정보인증,KOSDAQ,272897951230
084680,이월드,KOSPI,272835115332
256840,한국비엔씨,KOSDAQ,272211646280
064550,바이오니아,KOSDAQ,272040467140
194700,노바렉스,KOSDAQ,271997235200
078070,유비쿼스홀딩스,KOSDAQ,271817679680
008350,남선알미늄,KOSPI,271711484450
226320,잇츠한불,KOSPI,271265626550
000430,대원강업,KOSPI,270630000000
357580,아모센스,KOSDAQ,270089919350
190510,나무가,KOSDAQ,269170407870
024060,흥구석유,KOSDAQ,268950000000
030210,다올투자증권,KOSPI,268922532990
309710,아이티켐,KOSDAQ,268443021000
214180,헥토이노베이션,KOSDAQ,267663360200
079960,동양이엔피,KOSDAQ,267240000000
007160,사조산업,KOSPI,265500000000
182400,엔케이젠바이오텍코리아,KOSDAQ,265496721770
338220,뷰노,KOSDAQ,265474564080
0004V0,엔비알모션,KOSDAQ,265313934000
001130,대한제분,KOSPI,264485000000
126600,BGF에코머티리얼즈,KOSDAQ,264248644790
078150,HB테크놀러지,KOSDAQ,264240360600
051360,토비스,KOSDAQ,264045821100
481070,에이유브랜즈,KOSDAQ,263239600000
058820,CMG제약,KOSDAQ,262272032642
034810,해성산업,KOSDAQ,262082698850
203650,드림시큐리티,KOSDAQ,262033992560
125210,아모그린텍,KOSDAQ,261639089400
216080,제테마,KOSDAQ,261579965970
439090,마녀공장,KOSDAQ,261308564400
001790,대한제당,KOSPI,261017047800
039860,나노엔텍,KOSDAQ,260937413050
462860,더즌,KOSDAQ,260621281750
013120,동원개발,KOSDAQ,260165206500
004560,현대비앤지스틸,KOSPI,259355549200
405100,큐알티,KOSDAQ,259304251100
013580,계룡건설,KOSPI,258996303000
0030R0,대신밸류리츠,KOSPI,258548500000
402030,코난테크놀로지,KOSDAQ,258486127200
004710,한솔테크닉스,KOSPI,258451708140
176750,듀켐바이오,KOSDAQ,257235188800
000390,SP삼화,KOSPI,257072782050
121800,비덴트,KOSDAQ,256309348520
206640,바디텍메드,KOSDAQ,256103596490
353810,이지바이오,KOSDAQ,256054060800
314130,지놈앤컴퍼니,KOSDAQ,255282038740
136490,선진,KOSPI,254917354880
299030,하나기술,KOSDAQ,254637883500
484120,도우인시스,KOSDAQ,254212190400
122900,아이마켓코리아,KOSPI,254059184000
457550,우진엔텍,KOSDAQ,253941605500
033920,무학,KOSPI,253650000000
377460,큐에이드,KOSDAQ,253187202960
117580,대성에너지,KOSPI,252725000000
036030,케이티알파,KOSDAQ,250978728960
042600,새로닉스,KOSDAQ,250956194800
403850,더핑크퐁컴퍼니,KOSDAQ,250712144700
211270,AP위성,KOSDAQ,250517069440
293580,나우IB,KOSDAQ,250140418250
297090,씨에스베어링,KOSDAQ,249520500000
005500,삼진제약,KOSPI,249217200000
104480,티케이케미칼,KOSDAQ,249053489160
452450,피아이이,KOSDAQ,248956935000
035150,백산,KOSPI,248357628400
102120,어보브반도체,KOSDAQ,247685889290
285490,노바텍,KOSDAQ,247474445400
461300,아이스크림미디어,KOSDAQ,247425253800
095700,제넥신,KOSDAQ,247284882420
001630,종근당홀딩스,KOSPI,246986147300
010955,S-Oil우,KOSPI,246946317800
203400,에이비온,KOSDAQ,246877572960
0011A0,액스비스,KOSDAQ,246877423000
041020,폴라리스오피스,KOSDAQ,246431613280
119610,인터로조,KOSDAQ,245395560500
004380,삼익THK,KOSPI,245295000000
244920,에이플러스에셋,KOSPI,244163084400
487570,HS효성,KOSPI,244048218500
100120,뷰웍스,KOSDAQ,243573808650
011560,세보엠이씨,KOSDAQ,243225000000
270660,에브리봇,KOSDAQ,243151570280
380550,뉴로핏,KOSDAQ,243045883500
010580,에스엠벡셀,KOSPI,242528836800
036190,금화피에스시,KOSDAQ,241800000000
371950,풍원정밀,KOSDAQ,241129510720
028100,동아지질,KOSPI,241011036000
016880,웅진,KOSPI,240980146200
950250,테라뷰,KOSDAQ,240455038870
003220,대원제약,KOSPI,240423689760
237880,클리오,KOSDAQ,240168281370
002150,도화엔지니어링,KOSPI,240086400000
000480,CR홀딩스,KOSPI,240079308800
095570,AJ네트웍스,KOSPI,239839622700
051905,LG생활건강우,KOSPI,239785397400
009680,모토닉,KOSPI,239498695880
298690,에어부산,KOSPI,239112000000
210980,SK디앤디,KOSPI,238674837240
950140,잉글우드랩,KOSDAQ,238414392000
293780,압타바이오,KOSDAQ,237951140350
065710,서호전기,KOSDAQ,237930000000
